test_id,des_value
86_1223424_waist_type,Regular Waist
83_1144304_waist_type,Regular Waist
81_1061193_waist_type,Regular Waist
83_1137636_waist_type,Regular Waist
82_1084684_waist_type,Regular Waist
85_1193238_waist_type,Regular Waist
85_1181137_waist_type,Regular Waist
85_1207137_waist_type,Regular Waist
83_1137778_waist_type,Regular Waist
82_1112216_waist_type,Low Waist
85_1180793_waist_type,Regular Waist
82_1101132_waist_type,Regular Waist
82_1109199_waist_type,Regular Waist
83_1129471_waist_type,Regular Waist
85_1192431_waist_type,Ajustable/Goma
83_1148479_waist_type,INVALID
82_1111648_waist_type,Regular Waist
82_1103050_waist_type,Regular Waist
84_1145452_waist_type,INVALID
86_1786210_waist_type,Regular Waist
83_1143336_waist_type,Regular Waist
83_1119073_waist_type,Regular Waist
85_1179752_waist_type,INVALID
82_1106607_waist_type,Low Waist
81_1087665_waist_type,Regular Waist
86_1214456_waist_type,INVALID
86_1222828_waist_type,Regular Waist
85_1197454_waist_type,Regular Waist
83_1128345_waist_type,Ajustable/Goma
81_1081840_waist_type,Regular Waist
83_1144427_waist_type,Regular Waist
81_1060219_waist_type,Regular Waist
84_1151807_waist_type,Low Waist
86_1210755_waist_type,Regular Waist
86_1228802_waist_type,Regular Waist
83_1125737_waist_type,Regular Waist
84_1168021_waist_type,Regular Waist
85_1188944_waist_type,Regular Waist
86_1227727_waist_type,Regular Waist
81_1080456_waist_type,Regular Waist
82_1090613_waist_type,Regular Waist
83_1125566_waist_type,Regular Waist
82_1079840_waist_type,Regular Waist
82_1096727_waist_type,Regular Waist
83_1131308_waist_type,Regular Waist
84_1162803_waist_type,High Waist
85_1195702_waist_type,Regular Waist
86_1211211_waist_type,Regular Waist
81_1048640_waist_type,Ajustable/Goma
85_1204388_waist_type,Regular Waist
85_1183652_waist_type,Regular Waist
82_1121471_waist_type,Regular Waist
81_1080064_waist_type,Regular Waist
83_1136980_waist_type,Regular Waist
84_1169684_waist_type,Ajustable/Goma
82_1088577_waist_type,Regular Waist
86_1221593_waist_type,Regular Waist
86_1212299_waist_type,Regular Waist
84_1161902_waist_type,Ajustable/Goma
86_1213481_waist_type,Regular Waist
85_1180594_waist_type,Regular Waist
85_1184259_waist_type,Regular Waist
83_1138648_waist_type,Regular Waist
86_1218084_waist_type,Regular Waist
85_1186247_waist_type,Regular Waist
84_1167017_waist_type,High Waist
81_1075597_waist_type,Ajustable/Goma
85_1201132_waist_type,Regular Waist
83_1158574_waist_type,Regular Waist
82_1118049_waist_type,Regular Waist
86_1203433_waist_type,Regular Waist
84_1169448_waist_type,Regular Waist
81_1090960_waist_type,Low Waist
85_1202874_waist_type,Regular Waist
85_1186002_waist_type,High Waist
85_1200679_waist_type,Regular Waist
82_1098640_waist_type,Regular Waist
86_1211418_waist_type,Regular Waist
81_1050051_waist_type,Regular Waist
83_1122371_waist_type,INVALID
82_1090954_waist_type,Ajustable/Goma
84_1164396_waist_type,Regular Waist
85_1201178_waist_type,Regular Waist
84_1173317_waist_type,Regular Waist
83_1144457_waist_type,Regular Waist
84_1170905_waist_type,Ajustable/Goma
81_1055912_waist_type,Regular Waist
84_1150446_waist_type,Regular Waist
84_1167637_waist_type,Regular Waist
82_1088729_waist_type,Regular Waist
83_1150905_waist_type,Regular Waist
83_1125397_waist_type,INVALID
83_1125903_waist_type,Regular Waist
82_1106576_waist_type,Regular Waist
81_1078128_waist_type,Regular Waist
86_1224621_waist_type,Regular Waist
81_1069726_waist_type,Regular Waist
85_1192451_waist_type,Regular Waist
86_1206969_waist_type,Regular Waist
85_1181983_waist_type,Regular Waist
82_1091824_waist_type,Ajustable/Goma
86_1232546_waist_type,INVALID
83_1139145_waist_type,Ajustable/Goma
84_1165017_waist_type,Low Waist
81_1082866_waist_type,Regular Waist
84_1166343_waist_type,Regular Waist
86_1223267_waist_type,Regular Waist
83_1133247_waist_type,Regular Waist
83_1138680_waist_type,Regular Waist
82_1087445_waist_type,Regular Waist
83_1135094_waist_type,Regular Waist
85_1188509_waist_type,INVALID
85_1212567_waist_type,Regular Waist
85_1178901_waist_type,Regular Waist
85_1201918_waist_type,Regular Waist
86_1210803_waist_type,Low Waist
83_1107935_waist_type,Regular Waist
85_1195663_waist_type,Regular Waist
84_1158123_waist_type,Regular Waist
84_1171837_waist_type,Regular Waist
84_1167992_waist_type,Regular Waist
81_1073764_waist_type,Regular Waist
84_1165907_waist_type,INVALID
86_1223183_waist_type,Regular Waist
85_1195411_waist_type,Regular Waist
81_1076617_waist_type,Regular Waist
86_1205995_waist_type,Regular Waist
82_1109341_waist_type,Regular Waist
85_1191931_waist_type,INVALID
83_1135179_waist_type,Regular Waist
83_1122991_waist_type,Regular Waist
85_1198313_waist_type,Regular Waist
82_1078417_waist_type,Regular Waist
85_1182107_waist_type,INVALID
82_1102209_waist_type,Regular Waist
86_1230671_waist_type,High Waist
83_1146164_waist_type,INVALID
84_1159039_waist_type,Regular Waist
86_1215474_waist_type,Regular Waist
83_1132972_waist_type,Regular Waist
86_1219900_waist_type,Regular Waist
83_1119276_waist_type,Regular Waist
84_1149463_waist_type,Regular Waist
83_1142356_waist_type,Regular Waist
84_1165446_waist_type,Low Waist
86_1210340_waist_type,High Waist
83_1139138_waist_type,Ajustable/Goma
85_1185466_waist_type,Regular Waist
82_1106988_waist_type,INVALID
84_1161634_waist_type,INVALID
84_1170702_waist_type,Regular Waist
86_1218252_waist_type,Regular Waist
84_1182854_waist_type,High Waist
83_1132197_waist_type,Regular Waist
86_1227269_waist_type,Regular Waist
86_1210379_waist_type,Regular Waist
86_1231218_waist_type,Ajustable/Goma
86_1222726_waist_type,Regular Waist
84_1155092_waist_type,Regular Waist
82_1096833_waist_type,Regular Waist
84_1145431_waist_type,Low Waist
83_1140115_waist_type,Regular Waist
85_1195146_waist_type,Regular Waist
83_1129709_waist_type,INVALID
83_1140695_waist_type,Regular Waist
85_1208757_waist_type,Ajustable/Goma
82_1110354_waist_type,Regular Waist
84_1165887_waist_type,Regular Waist
82_1095939_waist_type,Ajustable/Goma
84_1167900_waist_type,INVALID
86_1220904_waist_type,Regular Waist
85_1180433_waist_type,Regular Waist
85_1178714_waist_type,Regular Waist
82_1075039_waist_type,Regular Waist
84_1181632_waist_type,Regular Waist
85_1209557_waist_type,Regular Waist
85_1206842_waist_type,Regular Waist
81_1048515_waist_type,Regular Waist
81_1081218_waist_type,Regular Waist
86_1208171_waist_type,Regular Waist
82_1116893_waist_type,Low Waist
84_1165942_waist_type,Regular Waist
82_1109921_waist_type,Regular Waist
82_1106236_waist_type,Regular Waist
85_1186441_waist_type,INVALID
86_1215088_waist_type,Regular Waist
84_1174446_waist_type,Regular Waist
83_1121126_waist_type,Regular Waist
82_1079737_waist_type,Low Waist
86_1212657_waist_type,Regular Waist
84_1175114_waist_type,Regular Waist
85_1192926_waist_type,Regular Waist
83_1124410_waist_type,Regular Waist
86_1219646_waist_type,High Waist
82_1092980_waist_type,Ajustable/Goma
82_1112413_waist_type,Regular Waist
85_1182084_waist_type,Regular Waist
82_1113374_waist_type,Regular Waist
81_1074736_waist_type,Regular Waist
82_1077927_waist_type,Regular Waist
86_1217439_waist_type,Regular Waist
82_1074616_waist_type,Regular Waist
81_1055500_waist_type,Regular Waist
83_1115337_waist_type,Regular Waist
83_1143380_waist_type,Regular Waist
82_1097595_waist_type,Regular Waist
82_1085303_waist_type,Regular Waist
81_1074539_waist_type,Regular Waist
86_1216144_waist_type,Regular Waist
83_1109475_waist_type,INVALID
85_1225481_waist_type,Regular Waist
86_1211796_waist_type,Regular Waist
86_1212798_waist_type,Regular Waist
86_6102999_waist_type,Regular Waist
81_1077286_waist_type,Regular Waist
85_1203105_waist_type,INVALID
83_1137437_waist_type,Regular Waist
86_1212020_waist_type,Regular Waist
83_1136349_waist_type,Regular Waist
83_1118359_waist_type,Regular Waist
85_1179364_waist_type,Low Waist
82_1101956_waist_type,INVALID
85_1189389_waist_type,Regular Waist
82_1105151_waist_type,Regular Waist
82_1100069_waist_type,Regular Waist
83_1146246_waist_type,Regular Waist
85_1200827_waist_type,INVALID
85_1194109_waist_type,Regular Waist
83_1156191_waist_type,Regular Waist
82_1085455_waist_type,Regular Waist
83_1136936_waist_type,Regular Waist
86_1228326_waist_type,Regular Waist
83_1122946_waist_type,Regular Waist
86_1230875_waist_type,Regular Waist
85_1198205_waist_type,Regular Waist
84_1165588_waist_type,Regular Waist
84_1165971_waist_type,INVALID
83_1146252_waist_type,Regular Waist
85_1211476_waist_type,High Waist
81_1063904_waist_type,Regular Waist
84_1189242_waist_type,Low Waist
82_1101216_waist_type,Regular Waist
84_1153795_waist_type,Regular Waist
84_1161907_waist_type,Regular Waist
81_1088418_waist_type,Regular Waist
86_1227774_waist_type,Low Waist
85_1193996_waist_type,Regular Waist
85_1205489_waist_type,Regular Waist
86_1232270_waist_type,Ajustable/Goma
83_1145330_waist_type,Ajustable/Goma
84_1154807_waist_type,Low Waist
85_1198255_waist_type,High Waist
83_1111758_waist_type,Regular Waist
82_1116477_waist_type,Regular Waist
84_1169560_waist_type,Regular Waist
86_1203276_waist_type,Regular Waist
82_1116761_waist_type,Low Waist
86_1225035_waist_type,Regular Waist
83_1124508_waist_type,Regular Waist
85_1180448_waist_type,Regular Waist
83_1139761_waist_type,Regular Waist
85_1173758_waist_type,Regular Waist
84_1169365_waist_type,Regular Waist
86_1195028_waist_type,High Waist
83_1149760_waist_type,High Waist
86_1212883_waist_type,Regular Waist
81_1053417_waist_type,Low Waist
83_1145864_waist_type,Regular Waist
86_1223732_waist_type,Regular Waist
84_1181783_waist_type,Regular Waist
81_1071794_waist_type,INVALID
86_1218687_waist_type,Low Waist
85_1208534_waist_type,Low Waist
83_1123590_waist_type,Regular Waist
85_1184900_waist_type,Regular Waist
81_1058604_waist_type,Low Waist
85_1188603_waist_type,Regular Waist
85_1176339_waist_type,Regular Waist
82_1088093_waist_type,INVALID
81_1065878_waist_type,Regular Waist
86_1224261_waist_type,Regular Waist
84_1154134_waist_type,Low Waist
86_1227633_waist_type,Regular Waist
84_1156993_waist_type,Regular Waist
84_1179629_waist_type,Regular Waist
83_1143131_waist_type,Regular Waist
84_1145374_waist_type,INVALID
83_1138260_waist_type,Regular Waist
86_6805875_waist_type,Ajustable/Goma
86_1206383_waist_type,INVALID
81_1061851_waist_type,Regular Waist
82_1107643_waist_type,Regular Waist
84_1167476_waist_type,Regular Waist
82_1084203_waist_type,Regular Waist
86_1231062_waist_type,Regular Waist
84_1159171_waist_type,Regular Waist
81_1064945_waist_type,Regular Waist
86_1213612_waist_type,Regular Waist
83_1145456_waist_type,Regular Waist
84_1157437_waist_type,Regular Waist
82_1111158_waist_type,Regular Waist
84_1165493_waist_type,Regular Waist
84_1163845_waist_type,Regular Waist
81_1077859_waist_type,High Waist
85_1176470_waist_type,Low Waist
84_1164148_waist_type,Regular Waist
85_1184524_waist_type,Regular Waist
86_1206874_waist_type,Regular Waist
82_1109484_waist_type,Regular Waist
85_1206642_waist_type,Regular Waist
81_1086642_waist_type,Regular Waist
86_1217423_waist_type,Regular Waist
85_1192317_waist_type,Regular Waist
82_1098121_waist_type,Regular Waist
84_1162711_waist_type,Regular Waist
82_1125516_waist_type,Regular Waist
86_1213061_waist_type,Regular Waist
81_1050994_waist_type,Regular Waist
84_1173585_waist_type,Regular Waist
85_1204843_waist_type,Regular Waist
83_1137774_waist_type,Regular Waist
82_1105419_waist_type,Regular Waist
84_1161747_waist_type,Regular Waist
83_1120780_waist_type,Regular Waist
83_1141122_waist_type,Regular Waist
81_1069765_waist_type,Low Waist
82_1099003_waist_type,Regular Waist
82_1114597_waist_type,Regular Waist
83_1135048_waist_type,Regular Waist
82_1084842_waist_type,Regular Waist
83_1139057_waist_type,Low Waist
86_1226691_waist_type,Regular Waist
83_1133879_waist_type,Regular Waist
82_1096725_waist_type,Regular Waist
84_1169258_waist_type,Low Waist
81_1070826_waist_type,Low Waist
84_1157462_waist_type,Regular Waist
83_1134346_waist_type,High Waist
85_1184019_waist_type,Regular Waist
83_1149019_waist_type,Regular Waist
83_1138643_waist_type,Regular Waist
86_1212769_waist_type,INVALID
82_1089281_waist_type,Regular Waist
84_1183988_waist_type,Regular Waist
85_1193816_waist_type,Regular Waist
82_1105959_waist_type,Regular Waist
83_1134109_waist_type,Regular Waist
83_1143768_waist_type,Regular Waist
85_1182021_waist_type,Regular Waist
83_1118559_waist_type,Regular Waist
84_1159326_waist_type,Low Waist
84_1166369_waist_type,Regular Waist
86_1228323_waist_type,Regular Waist
86_1225730_waist_type,Regular Waist
84_1184124_waist_type,Ajustable/Goma
83_1116202_waist_type,Regular Waist
86_1210921_waist_type,Regular Waist
84_1166056_waist_type,Regular Waist
85_1175687_waist_type,Regular Waist
83_1133457_waist_type,Regular Waist
84_1157304_waist_type,Regular Waist
85_1181848_waist_type,Regular Waist
83_1131033_waist_type,Low Waist
85_1194594_waist_type,INVALID
85_1196600_waist_type,Regular Waist
86_1227645_waist_type,Regular Waist
84_1162090_waist_type,Regular Waist
83_1144816_waist_type,Regular Waist
82_1068829_waist_type,Regular Waist
85_1212115_waist_type,Regular Waist
83_1133182_waist_type,Regular Waist
86_1217377_waist_type,Regular Waist
85_1185021_waist_type,Regular Waist
83_1122426_waist_type,Regular Waist
85_1191418_waist_type,Regular Waist
86_1212276_waist_type,Regular Waist
85_1205852_waist_type,Regular Waist
81_1086898_waist_type,Regular Waist
84_1158496_waist_type,Regular Waist
86_1224120_waist_type,Regular Waist
85_1204772_waist_type,Regular Waist
85_1182059_waist_type,Regular Waist
81_1063197_waist_type,Regular Waist
86_1223648_waist_type,Regular Waist
86_1221200_waist_type,Low Waist
84_1160956_waist_type,Regular Waist
82_1100313_waist_type,Regular Waist
82_1108659_waist_type,Regular Waist
86_1219402_waist_type,High Waist
85_1174695_waist_type,Low Waist
83_1144623_waist_type,Regular Waist
83_1125419_waist_type,Regular Waist
83_1123966_waist_type,Regular Waist
83_1126808_waist_type,Regular Waist
84_1168125_waist_type,Regular Waist
85_1187309_waist_type,Regular Waist
85_1210051_waist_type,Regular Waist
83_1116246_waist_type,Regular Waist
84_1163365_waist_type,Regular Waist
86_1223818_waist_type,Regular Waist
86_1218239_waist_type,Low Waist
85_1181967_waist_type,Regular Waist
82_1087814_waist_type,Low Waist
84_1173396_waist_type,Regular Waist
82_1110977_waist_type,Regular Waist
86_1229096_waist_type,Regular Waist
82_1086097_waist_type,Regular Waist
82_1100124_waist_type,Regular Waist
86_1201965_waist_type,Low Waist
83_1144625_waist_type,Regular Waist
86_1214594_waist_type,INVALID
85_1179064_waist_type,Regular Waist
82_1087424_waist_type,INVALID
85_1171189_waist_type,Low Waist
81_1047200_waist_type,Regular Waist
85_1184295_waist_type,INVALID
86_1217614_waist_type,Regular Waist
82_1087394_waist_type,Regular Waist
83_1139419_waist_type,Regular Waist
84_1160696_waist_type,INVALID
86_1221842_waist_type,Regular Waist
86_1219605_waist_type,High Waist
82_1115874_waist_type,Regular Waist
84_1169618_waist_type,Regular Waist
85_1189332_waist_type,Regular Waist
82_1090252_waist_type,Regular Waist
85_1185424_waist_type,Regular Waist
83_1125562_waist_type,Regular Waist
84_1152454_waist_type,Regular Waist
83_1140635_waist_type,Regular Waist
85_1199545_waist_type,High Waist
85_1181569_waist_type,Low Waist
85_1178103_waist_type,Regular Waist
86_1209378_waist_type,Regular Waist
86_1222060_waist_type,Regular Waist
86_1214776_waist_type,Regular Waist
82_1117003_waist_type,Regular Waist
83_1133619_waist_type,Regular Waist
85_1184947_waist_type,Regular Waist
85_1188691_waist_type,Low Waist
81_1059507_waist_type,Low Waist
83_1136381_waist_type,Regular Waist
86_1217015_waist_type,Regular Waist
81_1088509_waist_type,Regular Waist
84_1171997_waist_type,Regular Waist
82_1086677_waist_type,Low Waist
82_1119756_waist_type,Regular Waist
86_1229236_waist_type,Regular Waist
86_1227031_waist_type,Regular Waist
83_1116304_waist_type,Regular Waist
86_1226643_waist_type,INVALID
86_13411039_waist_type,High Waist
82_1102388_waist_type,Regular Waist
86_6806678_waist_type,Regular Waist
82_1087807_waist_type,Ajustable/Goma
85_1186056_waist_type,High Waist
81_1080657_waist_type,Low Waist
85_1206456_waist_type,High Waist
86_1222242_waist_type,Regular Waist
81_1052683_waist_type,Regular Waist
83_1145483_waist_type,Regular Waist
86_1222653_waist_type,Ajustable/Goma
82_1095675_waist_type,INVALID
85_1180263_waist_type,Regular Waist
83_1133890_waist_type,Regular Waist
83_1118755_waist_type,Low Waist
85_1195434_waist_type,Regular Waist
83_1154117_waist_type,Regular Waist
84_1148654_waist_type,Regular Waist
86_1218809_waist_type,Regular Waist
84_1177877_waist_type,Regular Waist
84_1158525_waist_type,Regular Waist
83_1147659_waist_type,Regular Waist
85_1188633_waist_type,Regular Waist
83_1112452_waist_type,High Waist
82_1091822_waist_type,Ajustable/Goma
84_1163239_waist_type,Regular Waist
84_1157263_waist_type,Regular Waist
81_1070132_waist_type,Regular Waist
86_1226826_waist_type,Regular Waist
82_1095019_waist_type,Regular Waist
82_1111863_waist_type,Regular Waist
83_1124605_waist_type,Regular Waist
84_1162103_waist_type,Regular Waist
84_1163925_waist_type,Regular Waist
86_1223541_waist_type,Regular Waist
84_1168332_waist_type,Regular Waist
82_1110253_waist_type,Ajustable/Goma
82_1096429_waist_type,Low Waist
86_1229254_waist_type,Regular Waist
85_1199031_waist_type,Regular Waist
85_1208603_waist_type,Regular Waist
86_1213372_waist_type,Regular Waist
84_1168488_waist_type,Regular Waist
85_1182071_waist_type,Regular Waist
84_1169993_waist_type,Regular Waist
84_1170030_waist_type,Regular Waist
85_1182048_waist_type,Regular Waist
85_1199418_waist_type,Regular Waist
82_1088779_waist_type,High Waist
84_1156488_waist_type,Regular Waist
86_1228545_waist_type,Regular Waist
83_1146872_waist_type,High Waist
81_1078161_waist_type,High Waist
83_1135485_waist_type,Regular Waist
83_1137349_waist_type,Regular Waist
83_1115626_waist_type,Regular Waist
86_1215184_waist_type,Regular Waist
85_1188824_waist_type,Regular Waist
84_1156089_waist_type,Regular Waist
84_1174835_waist_type,Regular Waist
81_1072696_waist_type,Regular Waist
83_1142241_waist_type,Regular Waist
83_1124265_waist_type,Regular Waist
83_1130913_waist_type,Regular Waist
86_1204788_waist_type,INVALID
85_1183991_waist_type,Regular Waist
86_1223274_waist_type,Regular Waist
82_1086637_waist_type,Regular Waist
81_1049596_waist_type,Regular Waist
85_1198051_waist_type,Regular Waist
81_1045831_waist_type,Low Waist
86_1220660_waist_type,Regular Waist
81_1086453_waist_type,Regular Waist
81_1078980_waist_type,Regular Waist
85_1195747_waist_type,Regular Waist
83_1127580_waist_type,Regular Waist
83_1135802_waist_type,Regular Waist
82_1089134_waist_type,Regular Waist
84_1156705_waist_type,Regular Waist
83_1145995_waist_type,Regular Waist
84_1169101_waist_type,Regular Waist
85_1185478_waist_type,Regular Waist
85_1191444_waist_type,Regular Waist
86_1210472_waist_type,Regular Waist
86_14251810_waist_type,Regular Waist
86_1226626_waist_type,Regular Waist
83_1123034_waist_type,Ajustable/Goma
86_1200763_waist_type,Regular Waist
85_1206605_waist_type,Regular Waist
83_1141147_waist_type,Regular Waist
83_1116630_waist_type,Regular Waist
84_1175522_waist_type,Low Waist
83_1128991_waist_type,Regular Waist
84_1170821_waist_type,Ajustable/Goma
85_1195095_waist_type,INVALID
86_1212521_waist_type,Regular Waist
85_1198270_waist_type,Regular Waist
86_1212901_waist_type,Regular Waist
81_1067991_waist_type,Regular Waist
84_1161690_waist_type,Regular Waist
83_1134137_waist_type,Regular Waist
86_1229580_waist_type,Regular Waist
82_1108171_waist_type,Regular Waist
86_15221943_waist_type,Regular Waist
85_1182005_waist_type,Regular Waist
83_1123328_waist_type,Regular Waist
85_1175557_waist_type,Regular Waist
85_1178741_waist_type,Regular Waist
81_1069867_waist_type,Regular Waist
83_1145445_waist_type,Regular Waist
82_1110754_waist_type,Regular Waist
82_1104438_waist_type,Regular Waist
85_1188359_waist_type,Low Waist
83_1115774_waist_type,Regular Waist
85_1205666_waist_type,Regular Waist
85_1197879_waist_type,Ajustable/Goma
84_1160997_waist_type,Regular Waist
84_1163941_waist_type,Regular Waist
86_1195673_waist_type,Low Waist
83_1141960_waist_type,Regular Waist
82_1101711_waist_type,Regular Waist
84_1171940_waist_type,Regular Waist
85_1178508_waist_type,Regular Waist
82_1086181_waist_type,INVALID
82_1088117_waist_type,Ajustable/Goma
84_1166565_waist_type,Regular Waist
86_1206954_waist_type,Regular Waist
85_1195130_waist_type,Regular Waist
86_1224502_waist_type,Regular Waist
86_1210798_waist_type,Regular Waist
84_1169564_waist_type,Regular Waist
85_1191969_waist_type,Ajustable/Goma
82_1118250_waist_type,Regular Waist
84_1168926_waist_type,Regular Waist
82_1123168_waist_type,Regular Waist
82_1123680_waist_type,Regular Waist
86_1218782_waist_type,Regular Waist
84_1158015_waist_type,Regular Waist
83_1128750_waist_type,Regular Waist
86_1227333_waist_type,Regular Waist
82_1094387_waist_type,Regular Waist
81_1068871_waist_type,Regular Waist
83_1126514_waist_type,Low Waist
85_1195762_waist_type,Ajustable/Goma
85_1181197_waist_type,Regular Waist
82_1119057_waist_type,INVALID
85_1184057_waist_type,High Waist
82_1116590_waist_type,INVALID
84_1159033_waist_type,Regular Waist
84_1180335_waist_type,Regular Waist
85_1178808_waist_type,Regular Waist
85_1176568_waist_type,Regular Waist
83_1130609_waist_type,Regular Waist
85_1179276_waist_type,Regular Waist
83_1137312_waist_type,Regular Waist
82_1084500_waist_type,Regular Waist
85_1180891_waist_type,Regular Waist
83_1138820_waist_type,Regular Waist
81_1050481_waist_type,Low Waist
83_1128699_waist_type,Regular Waist
82_1115791_waist_type,Regular Waist
84_1189510_waist_type,Ajustable/Goma
84_1162454_waist_type,Regular Waist
83_1134078_waist_type,INVALID
81_1064905_waist_type,Regular Waist
86_8485506_waist_type,Regular Waist
81_1065735_waist_type,Regular Waist
81_1075232_waist_type,Regular Waist
82_1129268_waist_type,Regular Waist
82_1106353_waist_type,Regular Waist
85_1186479_waist_type,Ajustable/Goma
83_1113845_waist_type,Regular Waist
82_1068090_waist_type,Regular Waist
85_1188408_waist_type,Regular Waist
85_1178738_waist_type,Regular Waist
84_1156631_waist_type,High Waist
84_1161921_waist_type,Low Waist
83_1114006_waist_type,Regular Waist
86_1228503_waist_type,Regular Waist
84_1154021_waist_type,INVALID
84_1181865_waist_type,High Waist
81_1069017_waist_type,Regular Waist
84_1165770_waist_type,Regular Waist
85_1186389_waist_type,Ajustable/Goma
85_1184207_waist_type,Regular Waist
83_1141760_waist_type,Regular Waist
83_1128858_waist_type,Regular Waist
84_1183442_waist_type,Regular Waist
85_1176504_waist_type,Regular Waist
82_1091283_waist_type,Regular Waist
84_1173879_waist_type,Regular Waist
83_1135373_waist_type,Regular Waist
85_1207479_waist_type,Regular Waist
82_1101905_waist_type,Regular Waist
83_1132400_waist_type,Regular Waist
82_1104608_waist_type,Regular Waist
81_1053806_waist_type,Regular Waist
86_1216373_waist_type,Regular Waist
83_1132584_waist_type,Regular Waist
84_1157301_waist_type,Regular Waist
82_1100146_waist_type,Regular Waist
83_1151105_waist_type,Regular Waist
84_1164797_waist_type,Regular Waist
86_1229169_waist_type,Regular Waist
82_1068891_waist_type,Regular Waist
82_1085628_waist_type,Regular Waist
81_1066673_waist_type,Regular Waist
85_1182010_waist_type,Regular Waist
82_1103844_waist_type,Regular Waist
86_1211909_waist_type,Regular Waist
81_1073813_waist_type,Regular Waist
85_1191553_waist_type,Regular Waist
85_1178120_waist_type,Low Waist
83_1138542_waist_type,Ajustable/Goma
83_1129877_waist_type,Regular Waist
85_1194386_waist_type,Regular Waist
82_1119185_waist_type,Regular Waist
86_9185891_waist_type,Low Waist
82_1099160_waist_type,Regular Waist
83_1144370_waist_type,Regular Waist
82_1086225_waist_type,Regular Waist
85_1202513_waist_type,INVALID
84_1175242_waist_type,Regular Waist
82_1104601_waist_type,INVALID
84_1166850_waist_type,Low Waist
85_1194475_waist_type,Regular Waist
82_1102130_waist_type,Ajustable/Goma
83_1122301_waist_type,Regular Waist
81_1070906_waist_type,Regular Waist
82_1090360_waist_type,Regular Waist
86_1223321_waist_type,Regular Waist
84_1173360_waist_type,Regular Waist
84_1167986_waist_type,Regular Waist
85_1189783_waist_type,Regular Waist
81_1075296_waist_type,Regular Waist
84_1170322_waist_type,Regular Waist
82_1082717_waist_type,Regular Waist
82_1067202_waist_type,High Waist
86_1208835_waist_type,Low Waist
85_1206703_waist_type,Regular Waist
86_1217927_waist_type,Regular Waist
86_1209538_waist_type,Regular Waist
82_1085574_waist_type,INVALID
86_1214531_waist_type,Regular Waist
82_1087655_waist_type,INVALID
81_1069281_waist_type,Ajustable/Goma
82_1109987_waist_type,Regular Waist
85_1186425_waist_type,Regular Waist
82_1102159_waist_type,Regular Waist
83_1124673_waist_type,Regular Waist
86_1227947_waist_type,Regular Waist
84_1151396_waist_type,Regular Waist
84_1164681_waist_type,Regular Waist
84_1157638_waist_type,Ajustable/Goma
86_1217482_waist_type,Regular Waist
86_1205923_waist_type,Regular Waist
83_1122970_waist_type,High Waist
84_1170047_waist_type,High Waist
85_1187570_waist_type,Regular Waist
84_1157857_waist_type,INVALID
82_1111002_waist_type,Ajustable/Goma
86_1226708_waist_type,Regular Waist
84_1156874_waist_type,Regular Waist
86_21843353_waist_type,INVALID
85_1207356_waist_type,Regular Waist
82_1105810_waist_type,Regular Waist
83_1139882_waist_type,Regular Waist
84_1154162_waist_type,Low Waist
86_1216856_waist_type,Regular Waist
81_1050502_waist_type,Low Waist
85_1200765_waist_type,Regular Waist
85_1185647_waist_type,Regular Waist
82_1109041_waist_type,Regular Waist
83_1115784_waist_type,Regular Waist
81_1066130_waist_type,Regular Waist
86_1209027_waist_type,Regular Waist
82_1108088_waist_type,Regular Waist
85_1199930_waist_type,Regular Waist
83_1155217_waist_type,Regular Waist
83_1118137_waist_type,Regular Waist
83_1116580_waist_type,Regular Waist
82_1108160_waist_type,Regular Waist
86_1211585_waist_type,Low Waist
85_1200802_waist_type,Regular Waist
85_1176541_waist_type,Regular Waist
84_1164892_waist_type,Regular Waist
81_1048450_waist_type,Ajustable/Goma
85_1191299_waist_type,Regular Waist
82_1085568_waist_type,Regular Waist
85_1181075_waist_type,Regular Waist
85_1205281_waist_type,Regular Waist
82_1100811_waist_type,Regular Waist
81_1053482_waist_type,Low Waist
86_32862862_waist_type,Regular Waist
83_1123943_waist_type,Regular Waist
85_1209043_waist_type,Regular Waist
82_1084609_waist_type,Regular Waist
86_1213452_waist_type,Regular Waist
84_1170476_waist_type,Regular Waist
82_1100041_waist_type,Regular Waist
84_1164425_waist_type,Regular Waist
85_1181889_waist_type,Regular Waist
85_1194093_waist_type,Regular Waist
86_1226945_waist_type,Regular Waist
86_1212544_waist_type,Regular Waist
85_1205202_waist_type,Regular Waist
82_1094164_waist_type,Regular Waist
85_1201473_waist_type,Regular Waist
85_1194930_waist_type,Regular Waist
85_1199467_waist_type,Regular Waist
85_1211269_waist_type,High Waist
84_1167257_waist_type,Low Waist
83_1118151_waist_type,Regular Waist
85_1186118_waist_type,INVALID
84_1167348_waist_type,Regular Waist
82_1087509_waist_type,Low Waist
82_1091902_waist_type,Ajustable/Goma
85_1182787_waist_type,Regular Waist
85_1183615_waist_type,Regular Waist
85_1203469_waist_type,Regular Waist
85_1206397_waist_type,Ajustable/Goma
83_1137395_waist_type,High Waist
86_1228773_waist_type,Low Waist
85_1198769_waist_type,Regular Waist
85_1192916_waist_type,INVALID
86_1210397_waist_type,Regular Waist
84_1167006_waist_type,Regular Waist
85_1204172_waist_type,Regular Waist
86_1206103_waist_type,Ajustable/Goma
84_1173502_waist_type,Regular Waist
82_1104763_waist_type,Regular Waist
