test_id,des_value
83_1159629_waist_type,Regular Waist
84_1165345_waist_type,Regular Waist
85_1198749_waist_type,Regular Waist
81_1065821_waist_type,Regular Waist
86_1217689_waist_type,Regular Waist
85_1186611_waist_type,Regular Waist
85_1202616_waist_type,Regular Waist
83_1135672_waist_type,Low Waist
85_1204246_waist_type,Regular Waist
82_1094162_waist_type,Regular Waist
84_1166897_waist_type,Low Waist
86_1227628_waist_type,INVALID
86_1211611_waist_type,Regular Waist
81_1080754_waist_type,Ajustable/Goma
86_1210262_waist_type,Regular Waist
86_1203818_waist_type,High Waist
83_1126974_waist_type,Regular Waist
85_1179375_waist_type,Regular Waist
81_1065225_waist_type,Regular Waist
83_1145860_waist_type,Regular Waist
83_1138466_waist_type,Regular Waist
86_1219152_waist_type,Regular Waist
84_1148055_waist_type,Regular Waist
83_1133981_waist_type,INVALID
83_1135418_waist_type,Regular Waist
85_1193443_waist_type,Regular Waist
82_1102625_waist_type,Regular Waist
86_1221755_waist_type,Regular Waist
83_1117781_waist_type,Regular Waist
84_1173652_waist_type,Regular Waist
85_1204178_waist_type,INVALID
85_1190105_waist_type,Regular Waist
85_1184041_waist_type,INVALID
82_1110024_waist_type,Regular Waist
86_1224794_waist_type,Regular Waist
83_1125538_waist_type,Regular Waist
84_1171671_waist_type,Regular Waist
84_1166150_waist_type,Regular Waist
83_1114155_waist_type,Regular Waist
84_1185093_waist_type,Regular Waist
81_1052174_waist_type,Regular Waist
85_1185680_waist_type,Regular Waist
82_1104373_waist_type,Regular Waist
81_1061733_waist_type,Regular Waist
85_1172652_waist_type,Regular Waist
81_1057923_waist_type,Low Waist
82_1085145_waist_type,Regular Waist
83_1138272_waist_type,Low Waist
84_1164349_waist_type,Regular Waist
85_1205491_waist_type,Regular Waist
82_1084926_waist_type,Regular Waist
83_1117109_waist_type,Regular Waist
84_1177657_waist_type,Ajustable/Goma
84_1163645_waist_type,Regular Waist
82_1118403_waist_type,Regular Waist
83_1146750_waist_type,Regular Waist
81_1072138_waist_type,High Waist
85_1182990_waist_type,Regular Waist
86_7506778_waist_type,Regular Waist
86_1227208_waist_type,Regular Waist
84_1173600_waist_type,Regular Waist
85_1184403_waist_type,Regular Waist
81_1072081_waist_type,Regular Waist
85_1174798_waist_type,Regular Waist
86_1213053_waist_type,INVALID
81_1076085_waist_type,Regular Waist
81_1060875_waist_type,Regular Waist
83_1148494_waist_type,Regular Waist
85_1180857_waist_type,Low Waist
84_1166727_waist_type,Regular Waist
85_1197973_waist_type,Regular Waist
85_1181173_waist_type,Regular Waist
85_1225513_waist_type,Regular Waist
83_1130948_waist_type,Regular Waist
81_1053940_waist_type,INVALID
85_1198051_waist_type,Regular Waist
83_1126562_waist_type,Regular Waist
85_1188557_waist_type,Regular Waist
81_1069974_waist_type,Regular Waist
83_1118348_waist_type,Regular Waist
85_1189682_waist_type,Regular Waist
85_1197454_waist_type,Regular Waist
85_1186655_waist_type,Regular Waist
85_1172650_waist_type,Regular Waist
86_1205754_waist_type,Regular Waist
83_1145014_waist_type,Regular Waist
85_1184741_waist_type,Regular Waist
84_1172115_waist_type,Regular Waist
86_1204563_waist_type,Regular Waist
84_1169622_waist_type,Regular Waist
86_1223057_waist_type,Regular Waist
84_1172493_waist_type,Regular Waist
82_1121863_waist_type,INVALID
85_1178465_waist_type,INVALID
86_1230531_waist_type,Regular Waist
84_1158179_waist_type,Regular Waist
85_1193088_waist_type,High Waist
84_1159462_waist_type,Regular Waist
86_1213831_waist_type,Regular Waist
82_1086677_waist_type,Low Waist
85_1182058_waist_type,Regular Waist
84_1169725_waist_type,Regular Waist
82_1098101_waist_type,Regular Waist
85_1178741_waist_type,Regular Waist
82_1097038_waist_type,Regular Waist
83_1150085_waist_type,INVALID
85_1191976_waist_type,Regular Waist
81_1073831_waist_type,INVALID
84_1174120_waist_type,High Waist
83_1145198_waist_type,Regular Waist
83_1136231_waist_type,INVALID
82_1080189_waist_type,Regular Waist
84_1163609_waist_type,Ajustable/Goma
83_1135784_waist_type,INVALID
82_1119756_waist_type,Regular Waist
86_1227906_waist_type,Regular Waist
86_1212867_waist_type,INVALID
83_1127183_waist_type,Regular Waist
83_1127913_waist_type,Regular Waist
81_1070133_waist_type,INVALID
85_1172888_waist_type,Low Waist
82_1115557_waist_type,Regular Waist
84_1174260_waist_type,Regular Waist
86_1208980_waist_type,Regular Waist
86_1230445_waist_type,Regular Waist
82_1104608_waist_type,Regular Waist
84_1169554_waist_type,Regular Waist
82_1082303_waist_type,High Waist
84_1170944_waist_type,INVALID
84_1164953_waist_type,Regular Waist
86_1219895_waist_type,Regular Waist
82_1113507_waist_type,Regular Waist
82_1097771_waist_type,Regular Waist
83_1137450_waist_type,Regular Waist
85_1183627_waist_type,Regular Waist
83_1140654_waist_type,Regular Waist
82_1106490_waist_type,Low Waist
83_1157697_waist_type,Regular Waist
81_1075296_waist_type,Regular Waist
84_1153906_waist_type,Regular Waist
83_1146184_waist_type,Regular Waist
81_1081812_waist_type,Regular Waist
85_1188196_waist_type,Regular Waist
84_1169214_waist_type,Regular Waist
81_1052797_waist_type,Regular Waist
84_1154991_waist_type,Regular Waist
81_1060780_waist_type,Regular Waist
81_1045540_waist_type,Regular Waist
81_1059078_waist_type,Regular Waist
84_1154432_waist_type,INVALID
83_1151210_waist_type,Regular Waist
84_1161607_waist_type,Regular Waist
83_1138000_waist_type,Regular Waist
83_1133135_waist_type,INVALID
84_1159497_waist_type,Regular Waist
81_1072797_waist_type,INVALID
83_1139818_waist_type,Regular Waist
84_1167085_waist_type,Regular Waist
86_1205602_waist_type,Regular Waist
85_1182317_waist_type,Regular Waist
86_1214508_waist_type,INVALID
81_1065390_waist_type,Regular Waist
85_1204514_waist_type,Regular Waist
85_1209090_waist_type,Regular Waist
86_1213665_waist_type,Regular Waist
85_1209324_waist_type,Regular Waist
86_1210491_waist_type,Regular Waist
82_1084673_waist_type,Regular Waist
86_1208677_waist_type,Regular Waist
85_1203014_waist_type,Regular Waist
84_1158357_waist_type,Regular Waist
86_1226643_waist_type,INVALID
83_1129834_waist_type,INVALID
81_1081328_waist_type,Regular Waist
85_1203095_waist_type,Regular Waist
81_1055646_waist_type,Regular Waist
85_1175223_waist_type,Low Waist
82_1113126_waist_type,Regular Waist
81_1076901_waist_type,Regular Waist
83_1137259_waist_type,Regular Waist
85_1181402_waist_type,Regular Waist
81_1057261_waist_type,Regular Waist
83_1141596_waist_type,INVALID
81_1071446_waist_type,Regular Waist
84_1160039_waist_type,Regular Waist
82_1114018_waist_type,Regular Waist
81_1071412_waist_type,Regular Waist
86_1206119_waist_type,Regular Waist
82_1109226_waist_type,Regular Waist
81_1086453_waist_type,Regular Waist
82_1100990_waist_type,Regular Waist
85_1200032_waist_type,Regular Waist
84_1156762_waist_type,Regular Waist
83_1136061_waist_type,Regular Waist
83_1132617_waist_type,Regular Waist
85_1201889_waist_type,Regular Waist
85_1184078_waist_type,Regular Waist
82_1099098_waist_type,Low Waist
84_1170387_waist_type,Regular Waist
86_1220577_waist_type,Regular Waist
84_1155955_waist_type,Regular Waist
84_1166883_waist_type,INVALID
85_1180587_waist_type,Regular Waist
85_1173227_waist_type,Low Waist
86_1222048_waist_type,Regular Waist
86_1218756_waist_type,Regular Waist
84_1154582_waist_type,INVALID
81_1078673_waist_type,Regular Waist
85_1179724_waist_type,Regular Waist
84_1169928_waist_type,INVALID
81_1045484_waist_type,Low Waist
81_1073467_waist_type,Regular Waist
84_1179711_waist_type,Regular Waist
83_1138264_waist_type,Regular Waist
84_1157307_waist_type,Regular Waist
83_1116365_waist_type,Regular Waist
84_1159428_waist_type,Low Waist
85_1197162_waist_type,Regular Waist
82_1102175_waist_type,Regular Waist
83_1109940_waist_type,Low Waist
81_1066702_waist_type,Ajustable/Goma
86_1216426_waist_type,Regular Waist
82_1116237_waist_type,Regular Waist
84_1168388_waist_type,Regular Waist
82_1113099_waist_type,Regular Waist
82_1088766_waist_type,Regular Waist
83_1125555_waist_type,Regular Waist
83_1138189_waist_type,Regular Waist
83_1130900_waist_type,Regular Waist
82_1088003_waist_type,INVALID
83_1123014_waist_type,Regular Waist
82_1116717_waist_type,Regular Waist
84_1181046_waist_type,Regular Waist
85_1188396_waist_type,Regular Waist
85_1203583_waist_type,Regular Waist
83_1134137_waist_type,Regular Waist
84_1166215_waist_type,Regular Waist
84_1156547_waist_type,Regular Waist
83_1114970_waist_type,Regular Waist
82_1087588_waist_type,INVALID
83_1113303_waist_type,Low Waist
84_1177070_waist_type,INVALID
85_1182409_waist_type,Low Waist
83_1128647_waist_type,INVALID
86_1208285_waist_type,Regular Waist
86_1212006_waist_type,INVALID
82_1104822_waist_type,Low Waist
82_1085350_waist_type,Regular Waist
81_1066337_waist_type,Regular Waist
82_1109836_waist_type,Low Waist
85_1194183_waist_type,Regular Waist
86_1204259_waist_type,INVALID
84_1150481_waist_type,Regular Waist
85_1200233_waist_type,High Waist
86_1221368_waist_type,Regular Waist
85_1194358_waist_type,Regular Waist
85_1202887_waist_type,Regular Waist
83_1140697_waist_type,Regular Waist
83_1133779_waist_type,Regular Waist
82_1090738_waist_type,Regular Waist
84_1139774_waist_type,INVALID
86_1224284_waist_type,High Waist
86_1208526_waist_type,Regular Waist
86_1227885_waist_type,Regular Waist
84_1160192_waist_type,Regular Waist
84_1175803_waist_type,Regular Waist
85_1181762_waist_type,INVALID
83_1131163_waist_type,Regular Waist
83_1125529_waist_type,Low Waist
86_1211299_waist_type,Regular Waist
84_1178778_waist_type,Low Waist
82_1111530_waist_type,Regular Waist
82_1102651_waist_type,Regular Waist
86_1213694_waist_type,Regular Waist
85_1187032_waist_type,Regular Waist
81_1074355_waist_type,INVALID
86_1220052_waist_type,Regular Waist
81_1048706_waist_type,High Waist
81_1044964_waist_type,Regular Waist
81_1073138_waist_type,Regular Waist
85_1204454_waist_type,Regular Waist
85_1177934_waist_type,Regular Waist
84_1167645_waist_type,Regular Waist
84_1177650_waist_type,Regular Waist
86_1211754_waist_type,Regular Waist
85_1206355_waist_type,Regular Waist
85_1182750_waist_type,Regular Waist
84_1178304_waist_type,Regular Waist
86_1226519_waist_type,Regular Waist
85_1201743_waist_type,Regular Waist
83_1143460_waist_type,Regular Waist
85_1205534_waist_type,Regular Waist
86_1213560_waist_type,Regular Waist
84_1164639_waist_type,Regular Waist
83_1125559_waist_type,Regular Waist
82_1092538_waist_type,Low Waist
82_1089281_waist_type,Regular Waist
84_1184891_waist_type,Regular Waist
85_1178102_waist_type,Low Waist
82_1109448_waist_type,Regular Waist
86_1226857_waist_type,Regular Waist
85_1203274_waist_type,Regular Waist
85_1205642_waist_type,Regular Waist
86_1233116_waist_type,Regular Waist
84_1163847_waist_type,Regular Waist
82_1087339_waist_type,Regular Waist
85_1174695_waist_type,Low Waist
84_1164238_waist_type,Regular Waist
85_1188412_waist_type,INVALID
81_1061904_waist_type,High Waist
86_1201763_waist_type,INVALID
82_1131294_waist_type,Regular Waist
84_1170114_waist_type,INVALID
81_1072538_waist_type,High Waist
83_1132244_waist_type,Regular Waist
83_1140666_waist_type,Regular Waist
81_1075679_waist_type,Ajustable/Goma
85_1190041_waist_type,Regular Waist
85_1185484_waist_type,Low Waist
85_1179507_waist_type,Regular Waist
84_1158190_waist_type,Low Waist
86_1228761_waist_type,Regular Waist
83_1133991_waist_type,Regular Waist
82_1112318_waist_type,Regular Waist
84_1150487_waist_type,Regular Waist
86_1215509_waist_type,Regular Waist
86_1218241_waist_type,Regular Waist
85_1178689_waist_type,Low Waist
83_1135144_waist_type,Low Waist
84_1188002_waist_type,Regular Waist
86_1209235_waist_type,Regular Waist
85_1204390_waist_type,Low Waist
84_1165226_waist_type,Regular Waist
83_1134470_waist_type,Regular Waist
83_1134958_waist_type,Low Waist
83_1138569_waist_type,Regular Waist
83_1153903_waist_type,High Waist
82_1120947_waist_type,Regular Waist
82_1077777_waist_type,Regular Waist
84_1176161_waist_type,Regular Waist
81_1069689_waist_type,High Waist
84_1164468_waist_type,Regular Waist
82_1103844_waist_type,Regular Waist
85_1188558_waist_type,Regular Waist
86_1200767_waist_type,Low Waist
81_1067053_waist_type,High Waist
82_1100416_waist_type,Regular Waist
86_1224892_waist_type,Regular Waist
82_1101241_waist_type,Regular Waist
83_1134411_waist_type,Regular Waist
82_1105686_waist_type,Regular Waist
84_1157928_waist_type,Regular Waist
84_1171305_waist_type,Regular Waist
82_1104848_waist_type,Ajustable/Goma
81_1073561_waist_type,Regular Waist
86_1203509_waist_type,Regular Waist
84_1165619_waist_type,Regular Waist
86_1209790_waist_type,Regular Waist
83_1138547_waist_type,Regular Waist
83_1135375_waist_type,Regular Waist
81_1061948_waist_type,Regular Waist
82_1090676_waist_type,Low Waist
83_1144588_waist_type,Regular Waist
83_1151838_waist_type,Regular Waist
82_1089747_waist_type,High Waist
81_1074844_waist_type,Regular Waist
81_1073537_waist_type,Regular Waist
83_1119407_waist_type,Regular Waist
82_1088117_waist_type,Ajustable/Goma
84_1167599_waist_type,Regular Waist
81_1079331_waist_type,Regular Waist
83_1132302_waist_type,Regular Waist
83_1127141_waist_type,Regular Waist
81_1057117_waist_type,Regular Waist
85_1189811_waist_type,Low Waist
84_1157108_waist_type,Regular Waist
84_1161798_waist_type,Regular Waist
82_1099633_waist_type,Regular Waist
82_1110930_waist_type,Regular Waist
83_1141791_waist_type,Regular Waist
82_1097819_waist_type,INVALID
85_1195462_waist_type,Regular Waist
82_1108819_waist_type,INVALID
84_1166541_waist_type,Regular Waist
83_1136883_waist_type,Regular Waist
82_1067905_waist_type,Regular Waist
81_1074532_waist_type,Regular Waist
86_1208098_waist_type,Regular Waist
85_1201071_waist_type,Regular Waist
83_1120999_waist_type,Regular Waist
86_1209010_waist_type,Regular Waist
86_1209609_waist_type,Low Waist
86_2484588_waist_type,Ajustable/Goma
86_1215851_waist_type,Regular Waist
86_1222850_waist_type,Regular Waist
85_1201319_waist_type,Regular Waist
83_1117363_waist_type,Regular Waist
81_1070296_waist_type,Regular Waist
85_1174234_waist_type,Ajustable/Goma
82_1104992_waist_type,Regular Waist
83_1139873_waist_type,Regular Waist
86_29171259_waist_type,Low Waist
86_1217906_waist_type,Regular Waist
83_1154423_waist_type,Regular Waist
82_1104276_waist_type,Regular Waist
86_1215608_waist_type,Ajustable/Goma
83_1116244_waist_type,Low Waist
84_1178369_waist_type,Regular Waist
83_1127484_waist_type,Regular Waist
82_1110551_waist_type,Regular Waist
82_1114693_waist_type,Regular Waist
86_1218168_waist_type,High Waist
85_1188819_waist_type,Regular Waist
81_1050502_waist_type,Low Waist
86_1196854_waist_type,High Waist
82_1090974_waist_type,Regular Waist
86_1221983_waist_type,High Waist
86_1221200_waist_type,Low Waist
86_1211035_waist_type,Regular Waist
86_1214205_waist_type,Regular Waist
82_1100718_waist_type,Low Waist
83_1138308_waist_type,Regular Waist
85_1204736_waist_type,Regular Waist
86_13409032_waist_type,Regular Waist
86_1207987_waist_type,Low Waist
86_1216000_waist_type,Regular Waist
85_1180646_waist_type,Regular Waist
81_1080993_waist_type,Regular Waist
84_1167694_waist_type,Regular Waist
81_1073809_waist_type,Regular Waist
83_1133299_waist_type,Low Waist
82_1086010_waist_type,Regular Waist
82_1112987_waist_type,Regular Waist
85_1188820_waist_type,Regular Waist
83_1127198_waist_type,Low Waist
83_1134434_waist_type,Regular Waist
82_1109400_waist_type,Regular Waist
81_1058960_waist_type,Regular Waist
81_1071008_waist_type,Regular Waist
85_1180445_waist_type,Regular Waist
84_1155166_waist_type,Regular Waist
86_1212403_waist_type,Regular Waist
86_1215060_waist_type,Regular Waist
85_1201862_waist_type,Regular Waist
83_1121104_waist_type,Ajustable/Goma
82_1113467_waist_type,Regular Waist
85_1174629_waist_type,Regular Waist
83_1140556_waist_type,Regular Waist
86_1232745_waist_type,Regular Waist
83_1139813_waist_type,Regular Waist
85_1191771_waist_type,Regular Waist
84_1155008_waist_type,INVALID
85_1200694_waist_type,Regular Waist
85_1196112_waist_type,Regular Waist
81_1077969_waist_type,Ajustable/Goma
82_1117024_waist_type,Regular Waist
85_1186740_waist_type,Regular Waist
85_1180329_waist_type,Regular Waist
82_1127945_waist_type,Regular Waist
83_1130902_waist_type,Regular Waist
83_1150939_waist_type,Regular Waist
84_1165726_waist_type,Regular Waist
85_1189817_waist_type,Regular Waist
84_1159834_waist_type,Regular Waist
84_1170447_waist_type,Regular Waist
85_1194448_waist_type,Regular Waist
86_1215462_waist_type,Regular Waist
86_1213927_waist_type,Regular Waist
81_1073483_waist_type,Regular Waist
83_1109008_waist_type,Regular Waist
85_1197007_waist_type,INVALID
82_1103642_waist_type,Regular Waist
86_1220546_waist_type,Ajustable/Goma
84_1162711_waist_type,Regular Waist
82_1075025_waist_type,Regular Waist
86_9893076_waist_type,Regular Waist
85_1181430_waist_type,Regular Waist
85_1187619_waist_type,Regular Waist
86_1200757_waist_type,INVALID
82_1121998_waist_type,Regular Waist
86_1213028_waist_type,Low Waist
83_1131318_waist_type,Regular Waist
86_1217931_waist_type,Regular Waist
84_1156687_waist_type,Regular Waist
85_1185116_waist_type,Regular Waist
85_1190471_waist_type,Regular Waist
85_1184021_waist_type,Regular Waist
84_1161775_waist_type,Regular Waist
84_1155622_waist_type,High Waist
82_1067151_waist_type,Regular Waist
85_1193592_waist_type,Regular Waist
83_1127727_waist_type,Regular Waist
86_1209198_waist_type,Low Waist
86_1225032_waist_type,High Waist
86_1201711_waist_type,Low Waist
81_1044957_waist_type,Regular Waist
83_1126558_waist_type,Regular Waist
83_1127682_waist_type,INVALID
84_1185648_waist_type,INVALID
84_1167019_waist_type,Regular Waist
82_1095087_waist_type,Regular Waist
85_1196159_waist_type,Regular Waist
86_1214420_waist_type,Regular Waist
82_1081713_waist_type,Ajustable/Goma
82_1087851_waist_type,Regular Waist
81_1067908_waist_type,INVALID
84_1154167_waist_type,Regular Waist
81_1053847_waist_type,Low Waist
86_1213830_waist_type,Regular Waist
85_1176819_waist_type,Low Waist
83_1126514_waist_type,INVALID
83_1129230_waist_type,Regular Waist
82_1091281_waist_type,Regular Waist
85_1183220_waist_type,Regular Waist
84_1173683_waist_type,Regular Waist
81_1058923_waist_type,Regular Waist
85_1181937_waist_type,Regular Waist
84_1155696_waist_type,INVALID
86_1200759_waist_type,Regular Waist
85_1174773_waist_type,Regular Waist
86_1218434_waist_type,Regular Waist
84_1144551_waist_type,Regular Waist
86_1211594_waist_type,Low Waist
84_1169734_waist_type,Regular Waist
83_1150502_waist_type,Regular Waist
85_1210180_waist_type,Regular Waist
84_1150534_waist_type,Regular Waist
82_1096745_waist_type,High Waist
85_1194505_waist_type,Regular Waist
85_1182583_waist_type,Ajustable/Goma
81_1055797_waist_type,Regular Waist
86_1229225_waist_type,Regular Waist
86_1216709_waist_type,Regular Waist
82_1088250_waist_type,Regular Waist
83_1154541_waist_type,Regular Waist
84_1168979_waist_type,Regular Waist
86_1212851_waist_type,Regular Waist
81_1073185_waist_type,Regular Waist
82_1086902_waist_type,Regular Waist
86_1219021_waist_type,INVALID
83_1132857_waist_type,Regular Waist
85_1195781_waist_type,Regular Waist
86_1201147_waist_type,Regular Waist
81_1066148_waist_type,Regular Waist
86_1210286_waist_type,Regular Waist
83_1122444_waist_type,Regular Waist
83_1125786_waist_type,Regular Waist
84_1164462_waist_type,Low Waist
82_1089286_waist_type,INVALID
86_1218239_waist_type,Low Waist
86_1208303_waist_type,Regular Waist
86_1208032_waist_type,Regular Waist
86_1209412_waist_type,Regular Waist
82_1090851_waist_type,Regular Waist
82_1090724_waist_type,Regular Waist
83_1117056_waist_type,Regular Waist
85_1181967_waist_type,Regular Waist
82_1107043_waist_type,Regular Waist
83_1122679_waist_type,Low Waist
86_1219583_waist_type,Regular Waist
83_1151199_waist_type,Regular Waist
83_1152703_waist_type,Regular Waist
82_1103760_waist_type,Regular Waist
86_1213544_waist_type,INVALID
81_1068788_waist_type,Regular Waist
83_1125695_waist_type,Regular Waist
86_1211701_waist_type,Regular Waist
84_1154753_waist_type,Regular Waist
82_1095257_waist_type,Regular Waist
84_1165661_waist_type,Regular Waist
82_1096283_waist_type,High Waist
83_1139064_waist_type,Regular Waist
86_1210893_waist_type,Regular Waist
83_1124257_waist_type,Regular Waist
83_1115746_waist_type,Regular Waist
85_1202154_waist_type,Regular Waist
81_1080051_waist_type,Regular Waist
81_1038307_waist_type,Low Waist
85_1206313_waist_type,Regular Waist
81_1075333_waist_type,Regular Waist
86_2487519_waist_type,Regular Waist
82_1116028_waist_type,Regular Waist
82_1102236_waist_type,Ajustable/Goma
82_1110136_waist_type,Regular Waist
84_1164281_waist_type,Low Waist
85_1193617_waist_type,Regular Waist
84_1158522_waist_type,Low Waist
84_1153183_waist_type,Regular Waist
81_1059911_waist_type,Ajustable/Goma
83_1121686_waist_type,Regular Waist
86_1206261_waist_type,Regular Waist
83_1119192_waist_type,Regular Waist
82_1103860_waist_type,Regular Waist
84_1168287_waist_type,Regular Waist
81_1060709_waist_type,Regular Waist
82_1110617_waist_type,Regular Waist
83_1131934_waist_type,Regular Waist
82_1108634_waist_type,INVALID
85_1196554_waist_type,Regular Waist
83_1138854_waist_type,Regular Waist
84_1175171_waist_type,Regular Waist
85_1205667_waist_type,Regular Waist
82_1109112_waist_type,Regular Waist
84_1166285_waist_type,Regular Waist
81_1045422_waist_type,Regular Waist
85_1192217_waist_type,INVALID
86_1213097_waist_type,Regular Waist
85_1187396_waist_type,INVALID
83_1123282_waist_type,INVALID
85_1190708_waist_type,INVALID
83_1150233_waist_type,Regular Waist
85_1184855_waist_type,Ajustable/Goma
83_1128715_waist_type,Regular Waist
82_1087894_waist_type,Ajustable/Goma
83_1130870_waist_type,Low Waist
83_1130679_waist_type,Regular Waist
84_1159969_waist_type,Regular Waist
84_1172295_waist_type,Regular Waist
83_1120343_waist_type,Regular Waist
85_1198447_waist_type,Regular Waist
83_1147639_waist_type,Regular Waist
82_1111662_waist_type,Regular Waist
84_1167889_waist_type,Regular Waist
81_1079825_waist_type,Regular Waist
85_1195293_waist_type,Regular Waist
83_1138698_waist_type,INVALID
86_1219671_waist_type,Regular Waist
83_1121391_waist_type,Regular Waist
84_1166020_waist_type,High Waist
84_1163086_waist_type,Regular Waist
83_1132121_waist_type,Regular Waist
82_1074647_waist_type,Regular Waist
81_1075262_waist_type,Regular Waist
82_1120282_waist_type,Regular Waist
85_1201634_waist_type,High Waist
82_1103056_waist_type,Ajustable/Goma
84_1164574_waist_type,Low Waist
84_1166177_waist_type,Regular Waist
81_1063352_waist_type,Low Waist
86_1219487_waist_type,Regular Waist
81_1080016_waist_type,Regular Waist
85_1200150_waist_type,Regular Waist
84_1151877_waist_type,High Waist
83_1128178_waist_type,Regular Waist
82_1118157_waist_type,Regular Waist
83_1142458_waist_type,Regular Waist
86_1214406_waist_type,INVALID
81_1069611_waist_type,Regular Waist
83_1131137_waist_type,Regular Waist
81_1054838_waist_type,Regular Waist
85_1188029_waist_type,Regular Waist
85_1209764_waist_type,Regular Waist
81_1071104_waist_type,Low Waist
86_1226345_waist_type,Regular Waist
85_1196994_waist_type,Regular Waist
85_1176062_waist_type,Low Waist
83_1144742_waist_type,Regular Waist
83_1150556_waist_type,INVALID
85_1192016_waist_type,Regular Waist
81_1071348_waist_type,Regular Waist
81_1065149_waist_type,Regular Waist
86_1209522_waist_type,Regular Waist
82_1121198_waist_type,Regular Waist
85_1212263_waist_type,Low Waist
82_1109083_waist_type,INVALID
86_1215738_waist_type,Regular Waist
84_1157262_waist_type,Regular Waist
83_1118898_waist_type,Regular Waist
84_1173565_waist_type,Regular Waist
85_1195584_waist_type,Regular Waist
83_1141730_waist_type,Regular Waist
82_1091860_waist_type,Low Waist
84_1166197_waist_type,Regular Waist
85_1179604_waist_type,Regular Waist
84_1175230_waist_type,Regular Waist
83_1147689_waist_type,Regular Waist
82_1112834_waist_type,INVALID
86_1212116_waist_type,Regular Waist
83_1122499_waist_type,INVALID
83_1145519_waist_type,Regular Waist
85_1200679_waist_type,Regular Waist
82_1096934_waist_type,Regular Waist
86_1229652_waist_type,Regular Waist
86_1227653_waist_type,Regular Waist
84_1165803_waist_type,Regular Waist
82_1081329_waist_type,Regular Waist
85_1204865_waist_type,Regular Waist
85_1180130_waist_type,INVALID
82_1126118_waist_type,Regular Waist
85_1192257_waist_type,Regular Waist
81_1060666_waist_type,Low Waist
83_1122166_waist_type,Regular Waist
86_1209805_waist_type,Regular Waist
85_1186247_waist_type,Regular Waist
83_1136164_waist_type,Regular Waist
84_1165921_waist_type,Regular Waist
86_1212523_waist_type,Regular Waist
83_1150552_waist_type,High Waist
85_1190882_waist_type,Regular Waist
86_1215692_waist_type,High Waist
85_1189961_waist_type,Regular Waist
86_1214557_waist_type,INVALID
84_1174122_waist_type,Regular Waist
84_1178914_waist_type,Ajustable/Goma
83_1144126_waist_type,Regular Waist
84_1172702_waist_type,Regular Waist
86_1206716_waist_type,Regular Waist
85_1201178_waist_type,Regular Waist
83_1136141_waist_type,Regular Waist
83_1147189_waist_type,Regular Waist
84_1179771_waist_type,Regular Waist
82_1100282_waist_type,Regular Waist
82_1095398_waist_type,High Waist
85_1195689_waist_type,Regular Waist
84_1177553_waist_type,Regular Waist
82_1087244_waist_type,Regular Waist
84_1166358_waist_type,Regular Waist
85_1184477_waist_type,Low Waist
86_1219428_waist_type,Regular Waist
86_1200725_waist_type,High Waist
82_1100383_waist_type,Regular Waist
85_1173099_waist_type,Regular Waist
84_1180255_waist_type,Regular Waist
83_1119276_waist_type,Regular Waist
85_1182903_waist_type,Regular Waist
86_1222613_waist_type,Regular Waist
84_1160943_waist_type,Regular Waist
83_1109475_waist_type,Low Waist
83_1141521_waist_type,Regular Waist
81_1052357_waist_type,Low Waist
83_1132657_waist_type,Regular Waist
81_1072522_waist_type,Regular Waist
82_1109878_waist_type,Regular Waist
81_1059291_waist_type,INVALID
86_1223277_waist_type,Regular Waist
85_1197134_waist_type,Low Waist
86_1211026_waist_type,INVALID
86_1224002_waist_type,Regular Waist
85_1173230_waist_type,Regular Waist
85_1183500_waist_type,Low Waist
85_1192143_waist_type,Regular Waist
86_1209391_waist_type,High Waist
85_1177892_waist_type,Regular Waist
83_1132422_waist_type,Regular Waist
85_1204498_waist_type,Regular Waist
83_1125032_waist_type,Regular Waist
84_1175407_waist_type,Regular Waist
82_1122519_waist_type,Regular Waist
84_1174739_waist_type,Ajustable/Goma
81_1072491_waist_type,Low Waist
84_1158287_waist_type,Ajustable/Goma
84_1159965_waist_type,High Waist
83_1145616_waist_type,High Waist
86_1226629_waist_type,Regular Waist
84_1167096_waist_type,Regular Waist
86_1213762_waist_type,Regular Waist
81_1054497_waist_type,Regular Waist
85_1189661_waist_type,Regular Waist
83_1125643_waist_type,Ajustable/Goma
82_1084795_waist_type,Regular Waist
86_1212246_waist_type,Regular Waist
84_1188186_waist_type,Regular Waist
84_1161232_waist_type,Regular Waist
81_1066990_waist_type,Regular Waist
86_1214294_waist_type,Regular Waist
86_1209365_waist_type,Regular Waist
82_1113727_waist_type,INVALID
82_1098558_waist_type,Regular Waist
86_1209202_waist_type,Ajustable/Goma
82_1097810_waist_type,Regular Waist
86_1232279_waist_type,Regular Waist
84_1158210_waist_type,Regular Waist
85_1191256_waist_type,Regular Waist
84_1159379_waist_type,Regular Waist
86_1232414_waist_type,Regular Waist
83_1133810_waist_type,INVALID
84_1164170_waist_type,Regular Waist
83_1122837_waist_type,Regular Waist
84_1149823_waist_type,Regular Waist
83_1124125_waist_type,Regular Waist
86_1215195_waist_type,Regular Waist
83_1118085_waist_type,Regular Waist
83_1145135_waist_type,Regular Waist
82_1074857_waist_type,Regular Waist
85_1179317_waist_type,Ajustable/Goma
84_1161793_waist_type,Regular Waist
86_1213889_waist_type,Regular Waist
